date,price,market_cap,volume,community_score,public_interest_score,fear_greed
2021-04-10,608.3707710580271,143947075810.31583,20125357457.085644,122642.08333333331,47588,70
2021-04-09,583.2197310600299,138932425679.77148,23543676246.39618,121965.35633333331,47588,70
2021-04-08,556.753127574939,133695515378.43816,37450897374.37476,121104.1993846154,47588,73
2021-04-07,617.1556923911666,147197810046839.0,35579573321.91722,23025432.0,47588,72
2021-04-06,607.7152734319932,144913741296.94073,28357096465.4619,119852659.0,47588,75
2021-04-05,616.9133021285243,146444524157.7166,29414911661.626915,119152114.0,47588,71
2021-04-04,574.6005812192923,137956478865.77335,39025726575.61768,118454659.0,47588,74
2021-04-03,576.1132322677553,137762531344.6604,22393794867.50105,117564.99292307692,47588,73
2021-04-02,555.6302081123245,132158680030.8391,22875201134.99976,116773417.0,47588,74
2021-04-01,540.9294291987178,129107420220.9882,25369073988.6706,22416.64069230769,47588,74
2021-03-31,564.7846922446784,134279105263.28014,20910423506.57854,115322417.0,48084,76
2021-03-30,576.1571227497749,136486719103.34016,15839605288.190435,114543.87166666667,52553,72
2021-03-29,552.3183354403321,131529497044.40285,22839703021.73888,114545.93966666669,52553,72
2021-03-28,534.8700198516938,128054492615.82349,21630804759.740192,114914.82692307692,52553,74
2021-03-27,542.9606277599885,128605624877.0356,24701603367.446003,114061.09007692308,52553,65
2021-03-26,487.4697768748917,116346091004.1978,29573946705.65455,113328.59007692308,52553,54
2021-03-25,498.93072762334594,119682641997.78664,24763571214.61229,112620.89776923077,52553,60
2021-03-24,536.5202512551671,127650569475.1425,22843620339.79388,21909.83333333333,52553,65
2021-03-23,548.7451887810399,131272670764.7301,23876746985.37168,110894.59615384616,52553,66
2021-03-22,584.3293742666658,139445792274.62936,22504803583.261948,21727.49233333333,52553,70
2021-03-21,600.3664002880761,143359768954.28522,19854842761.94236,109456.33333333331,52553,73
2021-03-20,632.2970716751482,151120011196.73062,30462028223.99422,108259.65384615384,52553,75
2021-03-19,634.0893274450027,151815337244.95706,45315899490.56393,107187387.0,52553,71
2021-03-18,592.4533457048127,141505317098.86734,30616195134.468105,21267.62166666667,52553,72
2021-03-17,595.5891633925032,142063579653.10477,34638441622.38155,105162.31376923076,52553,71
2021-03-16,566.633777020161,136430146902.49568,35027333559.0682,105230.08333333331,52553,71
2021-03-15,525.883634045853,125983936586.15495,19736601255.826843,104280.89366666669,61581,76
2021-03-14,545.9113517313386,130262567195.48148,23548911491.875244,103517.5,61581,78
2021-03-13,518.5186312877107,123936106998.4143,26724990966.66034,20767.60323076923,61581,74
2021-03-12,535.8681466939363,127749270056.73495,25176342450.67149,101990334.0,61581,70
2021-03-11,552.9893734255521,132024882855.69908,29570607955.782173,101091.39776923077,61581,73
2021-03-10,597.079517663163,141429773248.91595,31829450792.0676,100444.32692307692,61581,68
2021-03-09,548.031031274523,130684119783.50037,25625653509.4424,99604.67307692308,61581,81
2021-03-08,545.0156401196386,129861544635.62576,21129252711.35254,98892.84007692308,61581,81
2021-03-07,529.108377834976,126206182650.2956,11250357734.99384,98788.71153846152,61581,76
2021-03-06,523.4703742939347,124336924765477.0,11981330351.957708,19949.60830769231,61581,77
2021-03-05,528.0425028898242,126045126041.98,22042466453.789192,96869.85633333331,61581,77
2021-03-04,602.268366236547,144903437935.17682,19850459270.595432,96088.66092307692,61581,84
2021-03-03,524.4365176021705,125140413594.48088,19781470151.964622,94807.84007692308,61581,78
2021-03-02,517.9252867998671,123118772316.21931,11815001249.12601,93797.56476923075,61581,78
2021-03-01,491.7887846099047,118000455283.66208,17507418654.513435,93148.58333333331,61581,38
2021-02-28,539.4318236210496,128022320566.39928,20261461782.960865,92488.67433333331,73647,55
2021-02-27,524.9589108366322,123998076240.04572,34010889134.82796,91593.69230769233,73647,56
2021-02-26,493.4813797049877,118822272349.8215,29078277969.798107,90765409.0,73647,55
2021-02-25,545.3282927467021,130127634972.88998,37534475024.69112,18736.96933333333,73647,79
2021-02-24,562.7122188739436,133834059327.36066,67116931869.08949,89183.06376923076,73647,76
2021-02-23,591.777985507685,139725231657.76285,46490988004.328735,88229.55161538461,73647,94
2021-02-22,605.365989558726,145003123977.63037,42482038944.86092,18284416.0,73647,94
2021-02-21,609.0625783102178,143022446354.7571,40525440341.09612,86586.76923076923,73647,91
2021-02-20,638.4442644411291,151090804023.4796,31887317741.58861,85313.5506153846,73647,91
2021-02-19,644.459709424855,153778515774.45255,39154179759.30005,84193363.0,73647,93
2021-02-18,666.9675771509559,159061737861.00385,55416558312.20302,82167909.0,73647,91
2021-02-17,704.5595073162917,166429462199.27423,78141935119.38411,78866.92915384615,73647,95
2021-02-16,626.6541583339737,150332738958.80185,75832340274.17365,76940.65133333333,73647,95
2021-02-15,537.5771162083894,129103688030.11131,36206559150.21606,74803227.0,88305,93
2021-02-14,565.8911925273428,135458621560.78604,41162156970.6946,73938.98466666667,88305,95
2021-02-13,592.5869557549307,141281232197.4189,62894147916.12185,72962.77530769231,88305,92
2021-02-12,497.3910302710106,117778105985.9544,39550893841.25946,71783.60930769231,88305,92
2021-02-11,417.64687487946696,99595299168393.0,30737682975.499943,70351.17433333333,88305,93
2021-02-10,420.4453843171144,100560048302.34792,30538291065.42024,69480978.0,88305,92
2021-02-09,399.8377412509479,94573851256.59792,36159714676.73745,13023.947333333332,88305,95
2021-02-08,385.8122721872928,90083164680.01086,40210569421.5069,68242.28846153847,88305,83
2021-02-07,338.18780949745974,80737213765.31445,34804573075.1497,67483.73076923077,88305,86
2021-02-06,340.6365196048393,80972396926.52519,37367610179.00647,12142.219333333333,88305,84
2021-02-05,256.2750535933872,61608351176.08027,15321421863.678396,65725636.0,88305,81
2021-02-04,257.27604098067314,61174145421.990814,15104461219.111517,65108.04453846154,88305,80
2021-02-03,247.9928425901068,59648596330.95349,15666673586.314802,11515.257076923075,88305,78
2021-02-02,256.9396026336868,59317260791.01687,12987358388.999325,64546.21153846154,88305,76
2021-02-01,227.7124550151676,54156669610.90247,16572531074.846869,64209409.0,88305,77
2021-01-31,224.3980496671753,53530800483.10516,12481013307.72948,63913.03238461538,88305,78
2021-01-30,223.76118375583653,53417643210.356895,17515410924.784462,63597.51533333334,102282,76
2021-01-29,226.4666915031852,54002932322.81882,19753403122.010365,63417.44230769231,102282,77
2021-01-28,194.7858053668172,46244071775.29276,14942735345.07852,10713.143666666669,102282,55
2021-01-27,215.4858328540996,51506744128.804825,14749295326.24123,62930477.0,102282,78
2021-01-26,217.9263248225049,51849022924.16082,18344010180.76844,62737.94230769231,102282,71
2021-01-25,229.8297651598377,54742969467.96442,18660258390.820984,10582.910923076925,102282,74
2021-01-24,233.0760564717144,55578037290.418526,24211437642.95215,62490.94230769231,102282,70
2021-01-23,225.1151197888685,53411058608.26936,26994599584.00161,62324.307692307695,102282,74
2021-01-22,200.3797485685461,48558791263.582565,23485088620.291664,62095.32566666666,102282,40
2021-01-21,247.37342473036983,58799271590.37796,27436629771.07769,61923.550615384615,102282,75
2021-01-20,250.1651748047599,60032381578.966064,26104567887.10855,10479.615384615385,102282,78
2021-01-19,264.74437456962625,63119463930.10303,32689953403.166386,61479.20546153846,102282,80
2021-01-18,239.47913716475443,57644129949.15574,31720397886.05922,61169.94230769231,102282,79
2021-01-17,253.5750569237928,60723428665.75331,45844548432.55222,60925318.0,102282,79
2021-01-16,222.9429755564327,53661386557.616325,46841392872.51649,60628.10323076924,102282,84
2021-01-15,180.1422989322251,42369811316.79625,13373326279.545095,10322.48076923077,104708,88
2021-01-14,175.4039745181392,41461597897.77879,10206135373.950098,58952.37066666666,104708,83
2021-01-13,159.6755910728739,37985019047.57597,13622633140.332108,58777.69633333333,104708,78
2021-01-12,160.36433422784464,38234435422.11377,19275819746.186752,58575.11538461538,104708,84
2021-01-11,180.93999894672075,43247231466.09893,18922575811.789627,58457659.0,104708,90
2021-01-10,185.03697870948577,44490952328.89449,16669210777.097103,10185137.0,104708,94
2021-01-09,166.8133286382764,39445715042.99341,14846473638.432178,57980.68866666666,104708,93
2021-01-08,175.93876167616844,41533375617.732445,14719230156.604631,57738.87066666666,104708,93
2021-01-07,188.78091918686496,45154444766.718605,18659521944.505898,57640.257666666665,104708,91
2021-01-06,173.98539047501149,41371986736.6999,14340035030.595655,10098.78846153846,104708,95
2021-01-05,164.26046813821907,39015138915721.0,14885820287.074305,57470.69230769231,104708,93
2021-01-04,162.96467071523716,39276544350.1311,13585172693.899237,10073.78846153846,104708,94
2021-01-03,152.08963232225048,36190383575.87635,14436063550.097136,57295.598666666665,104708,93
2021-01-02,164.82714269489992,39307832477.77362,12686158125.598057,57209.48466666666,104708,94
2021-01-01,181.3721417719401,43132732460.73559,14064921924.771622,57102.37753846154,104708,94
2020-12-31,152.93908743889548,36423389688.54425,10445920107.323547,57014.18015384616,103888,95
2020-12-30,158.62128990664195,37728043519.11367,10760212591.983574,56915.78833333334,96388,91
2020-12-29,149.64304428420138,35340376648.914345,9055886649.241066,9964.909923076924,96388,91
2020-12-28,135.2149286317442,32515600532.599342,7277088228.764256,56753.22033333334,96388,92
2020-12-27,134.62481332574575,32057612247.715893,5472398971.720028,56664227.0,96388,91
2020-12-26,137.9872168121762,32947571803.32537,5833796126.260575,56590.91666666666,96388,93
2020-12-25,139.3641148671911,33235276957.450893,7614760365.418341,56511.19733333334,96388,94
2020-12-24,124.24919719870648,29740419083.700943,7977060254.765091,56421182.0,96388,86
2020-12-23,139.54263967703258,33209540396.85844,6237910584.219276,56352.25,96388,93
2020-12-22,142.2347495915324,33904102719.9414,4986634085.466852,56252.22033333334,96388,88
2020-12-21,141.6228780115469,33856114674.37634,4966559962.79634,9921.220333333336,96388,92
2020-12-20,149.14723162440896,35572952714.55245,5137530948.835697,56167.37246153846,96388,92
2020-12-19,150.6115304431343,35882578831.366806,4927533822.947995,56095068.0,96388,93
2020-12-18,150.88996467906694,35999287899.90575,8706800571.259281,56044.300615384615,96388,95
2020-12-17,154.34683430413153,36624405202.91003,7879804811.099426,9893.583333333334,96388,92
2020-12-16,149.34400145462754,35624248975.60647,5403979633.622314,55928.98566666667,96388,92
2020-12-15,146.9058375250441,35224732693.29748,2652692626.442397,9874.128538461538,88089,91
2020-12-14,146.09203099456647,34772741396.147736,3324245948.504783,9873.038333333334,88089,95
2020-12-13,142.80453372177988,34126574419.247154,4516987180.820334,55751.230769230766,88089,91
2020-12-12,132.77823898421707,31678265257.3064,3829930807.84735,55671.51433333333,88089,90
2020-12-11,131.5655878116945,31416040958.82298,2353201784.5858326,9845137.0,88089,89
2020-12-10,135.62401664753668,32352895589.93403,4604336540.601143,55592.95546153846,88089,94
2020-12-09,133.57276519728916,32018905534.89535,4711418713.425175,55558.21861538462,88089,86
2020-12-08,144.04752880443004,34387617698.913216,3187946105.0027785,9834.893666666669,88089,95
2020-12-07,146.79702969550988,35056860938.475266,3682307155.2994127,55473272.0,88089,94
2020-12-06,148.0937441932206,35250901050.463936,5110615173.073983,55447.26533333334,88089,95
2020-12-05,143.08510773079468,34091271770.439613,6195460581.165691,55404.67307692308,88089,93
2020-12-04,156.43392737615747,37291594431.47708,5227427779.502933,55374.07566666666,88089,92
2020-12-03,157.03344949139688,37575560158.32566,5662708932.374755,9816.765333333336,88089,92
2020-12-02,150.30972263868065,35921275665.91275,5661773034.847909,55263083.0,88089,92
2020-12-01,158.30196912774898,37873364412.78228,6075210161.247963,55210083.0,88089,95
2020-11-30,154.51171697153728,36670173195.82688,5021879953.690982,55146.1416923077,86006,88
2020-11-29,155.02283162620276,36934138084.12228,4445665282.192328,55080.730769230766,86006,89
2020-11-28,152.8189952259871,36421764151.337685,5624610694.998151,55006.007666666665,86006,87
2020-11-27,151.88832076260812,36164722869.0834,9671633510.248156,9792.029666666664,86006,86
2020-11-26,169.37497820274845,40351709401.92113,10519623276.78743,54910.97369230769,86006,93
2020-11-25,168.5982070588449,40016136333.420166,13417012211.392714,9788.865384615385,86006,94
2020-11-24,165.18143920847703,39276874779.05869,9671942946.987837,54786.583333333336,86006,88
2020-11-23,155.97837604413036,37298726556.743385,9358138746.283785,54755.083333333336,86006,90
2020-11-22,168.47075083590587,39770576742.09154,10164328957.8564,54695431.0,86006,94
2020-11-21,150.48730012173988,35941180079.85964,6624712991.032242,9772.53846153846,86006,91
2020-11-20,144.89194540066015,34559054720.71568,5288761131.715873,54588.307692307695,86006,86
2020-11-19,145.72213994476664,34752756629.36942,6418963456.165782,54521.901333333335,86006,94
2020-11-18,150.88025020967305,36014413865.20252,6366286161.396281,9749.787333333334,86006,91
2020-11-17,145.07401809557544,34617762860.44434,4548311747.234115,54484.81476923077,86006,86
2020-11-16,142.17312290558613,33884866553.135857,3342127702.251866,54456.333333333336,86006,90
2020-11-15,143.7899955615008,34354533574.65033,5016837476.57158,54431114.0,79924,86
2020-11-14,148.52946368329975,35278842752.125336,5932447511.76415,54390.73566666667,79924,90
2020-11-13,143.51726068819542,34280805758.61437,7345571043.725492,9730.807692307691,79924,89
2020-11-12,143.20763881190436,34126129383.82371,6141246760.975777,54312.098666666665,79924,87
2020-11-11,145.37606035676365,34688358697.28468,6762307749.434991,54284.62066666666,79924,86
2020-11-10,147.43860156218784,35066528868.622246,7607821957.220947,9734.651333333331,79924,90
2020-11-09,137.4385603757854,32841154601.47611,5457570101.208645,54193.64776923077,79924,90
2020-11-08,131.82731759623698,31568770420.479897,8090883084.529153,54157.42915384616,79924,82
2020-11-07,139.1131099090828,33209336196.68,7471406038.785039,54153.94733333334,79924,88
2020-11-06,128.89389711725718,30702520514.885643,5855340716.222383,9731.461666666666,79924,90
2020-11-05,125.42198277101714,29889747265.930367,4751572931.814022,54090.28846153846,79924,72
2020-11-04,127.73927578534372,30315325036.729706,5273710642.623075,9720.583333333334,79924,74
2020-11-03,131.59947043592288,31513709217.47904,5426992189.570227,54009.257666666665,79924,71
2020-11-02,135.3914579350495,32259290482.14678,5108566003.90662,53978.28846153846,79924,71
2020-11-01,131.50062188221335,31394034225.40684,4684371731.562414,53941.03238461538,79924,72
2020-10-31,132.3170154449238,31604241238.944466,6026358261.841026,9707.492923076925,80151,73
2020-10-30,131.32580402188998,31322147038.940968,4664066342.485719,53917.583333333336,75967,74
2020-10-29,137.12722367146716,32657558360.15675,5897195140.88651,9707.197333333334,75967,67
2020-10-28,146.9817071544183,34916464533.288124,6683899181.171717,53843.11538461538,75967,70
2020-10-27,147.18911370130576,35065558599.148254,7025391726.516331,9702.651333333331,75967,61
2020-10-26,151.81238334988268,36233351065.82694,6238727101.121587,53737.439666666665,75967,75
2020-10-25,158.6051282558483,37806913187.03248,6157499401.61797,53707.32692307692,75967,76
2020-10-24,153.07825306500956,36497445769.321175,6693316417.229873,53672.14466666667,75967,73
2020-10-23,155.44054867165008,37057362659.112816,5863470110.071025,9693.098666666669,75967,74
2020-10-22,150.13732045113855,35736746630.12392,4463408699.655714,53590.50607692308,75967,73
2020-10-21,144.54518878387347,34522176515.41419,4268883134.3052793,9684.787333333334,75967,61
2020-10-20,158.12971303770752,37731699607.43653,5196821394.849879,53529.33907692308,75967,56
2020-10-19,165.90022262307005,39532169733.33445,4376981551.815878,53500.230769230766,75967,55
2020-10-18,157.37302689463343,37441601866.36518,2220567903.4031944,53465319.0,75967,55
2020-10-17,155.74421579952428,37292107633.48601,5963041015.477428,53421.3916923077,75967,56
2020-10-16,165.20652216736892,39401001099.51829,6277218921.526049,9669.689666666663,75967,52
2020-10-15,165.20757526929137,39365456702.91811,8213277477.070281,53369.0253076923,80647,56
2020-10-14,173.43389351238258,41353473113.342255,8590844428.931692,53357.73784615385,80647,53
2020-10-13,171.3198292015624,40936632373.0364,9079077291.82043,9673.647769230767,80647,56
2020-10-12,173.67986634484436,41807411696.93355,11075743330.758669,9675137.0,80647,52
2020-10-11,157.8949542359912,37776303286.99938,7162070258.597975,53210.76533333334,80647,55
2020-10-10,147.80577366100684,35165650687.04898,6521586110.3731,53133334.0,80647,53
2020-10-09,144.65699125009883,34487303607.155304,6339676191.404952,53100.519230769234,80647,48
2020-10-08,139.63784335100297,33307484234.32211,6050149971.27925,53060.0,80647,46
2020-10-07,136.75040262487897,32611285044.23598,7037837598.417628,9639.265333333336,80647,43
2020-10-06,154.0084766458135,36820065271.183945,7288268180.550068,52970.467615384616,80647,47
2020-10-05,153.8482370838157,36937605679.20359,7048648284.863037,9629023.0,80647,42
2020-10-04,145.1594436692055,34671085673.03673,6042343821.58347,52879.62933333334,80647,42
2020-10-03,141.8836011592111,33732242926.281338,8436605372.723841,52831.03238461538,80647,40
2020-10-02,148.292304327878,35222674942.186646,7673431854.741505,52766.401333333335,80647,41
2020-10-01,155.05748167162207,36984997601.533485,9053873251.6769,52724.0,80647,45
2020-09-30,152.59138276157483,36359825209.40488,8235300769.367079,9623.590076923076,85254,49
2020-09-29,140.56106354240725,33559199836.9652,8389943776.87326,9605.75,85254,45
2020-09-28,138.07106107679888,32880679370.72322,6554960034.478408,52545.44633333333,85254,43
2020-09-27,134.7009064027474,32089726291.71398,5847081037.061803,52500.38461538462,85254,47
2020-09-26,139.92677807857996,33479518061.530807,7208168917.067465,52464773.0,85254,45
2020-09-25,130.85603742582109,31293999522.65147,7109238564.652188,52410728.0,85254,46
2020-09-24,112.67490619229976,26886047937.820984,6242131795.179739,52364.37246153846,85254,39
2020-09-23,122.29814464410168,28944793096.495945,3618657963.2784896,9586.782384615384,85254,43
2020-09-22,118.94383416837935,28570778338.346336,10167248122558.0,52296.62066666666,85254,39
2020-09-21,135.44454245170073,32263923175.568287,7720893176.16793,9573.742333333334,85254,48
2020-09-20,143.24872634331447,34164041666.989376,5103390949.846994,52197.563769230765,85254,52
2020-09-19,144.0739664009779,34084292187.91257,9943585677.98018,52131.39776923077,85254,48
2020-09-18,147.35411135300518,35226815435017.0,10227658229.067837,52041.21166666666,85254,49
2020-09-17,150.31948545029198,35479937317.28271,6402995880.043703,51986.96166666666,85254,48
2020-09-16,142.37896362833035,33934055480.76176,10721776805.50538,9548.188666666669,85254,43
2020-09-15,158.24761688679465,37765115857.96731,11714409780.09397,9536.160923076925,98949,47
2020-09-14,154.2315549281529,36500014205.35247,11445082743.816784,51791.67307692308,98949,39
2020-09-13,164.01183183869497,39067839335.704185,11542758325.006365,51758.307692307695,98949,38
2020-09-12,156.3255459153251,37320601364.77901,11955236606.809511,9520136.0,98949,41
2020-09-11,155.98368747519177,37246759669.79567,10764520771.174738,9494.97369230769,98949,41
2020-09-10,156.12289023843795,37176484867.1711,8534325170.949924,51459.04453846154,98949,38
2020-09-09,144.71070877533953,34423011205.49923,10708968607.289663,9488.826923076924,98949,38
2020-09-08,147.76580162522137,35230050702.432755,8737096296.983099,51293.36538461538,98949,41
2020-09-07,152.23250109940307,36311431918.1218,8844729629.359785,51202.81133333334,98949,41
2020-09-06,144.09562740932728,34279974238.660183,8246531177.10769,51137.717615384616,98949,41
2020-09-05,161.28347184764752,38470325096.28214,9280169241.965736,51065667.0,98949,41
2020-09-04,144.9513433381896,34830287417.61548,7027436473.208766,9378978.0,98949,40
2020-09-03,195.0328687590884,46463742532.79859,10362374193.083923,50904977.0,98949,79
2020-09-02,211.11826734106867,50740946246.62216,14538052557.993555,50788.480769230766,98949,83
2020-09-01,213.0637850541236,50976190991.98947,12509689474.94468,9303.590076923076,98949,75
2020-08-31,224.0001304810242,53379055896.77033,14068017577.787584,50609.962666666666,98987,75
2020-08-30,213.80129990366524,51166457464.07801,12349748651.05063,50521887.0,112782,75
2020-08-29,222.21044355484864,53047563574.23836,13965235346.507288,50377.47369230769,112782,79
2020-08-28,212.8147762294705,50621786919.45899,18133912998.078983,9216167.0,112782,74
2020-08-27,226.0394442812965,53866191077.25096,19784159422.87532,9198.674333333334,112782,75
2020-08-26,246.3032859861587,58648571299.00564,21402985163.17281,49962227.0,112782,76
2020-08-25,238.64414009996227,56389171584.82534,19768814443.95367,49766.742333333335,112782,75
2020-08-24,248.986680085692,58596848079.07554,33322969574.31267,49581.25707692308,112782,78
2020-08-23,189.67567146698173,45274974125.544624,12430189842.943836,49349.72033333334,112782,76
2020-08-22,164.80147028829305,39443689088.78914,10682765771.67188,48992841.0,112782,78
2020-08-21,184.48224858615671,43875856570.53032,6410818744.5057,9050.968615384616,112782,81
2020-08-20,166.9355800319137,39477066848.884094,9363635025.405697,48739.35323076924,112782,75
2020-08-19,170.53072075598166,40518769338.99326,9176047576.280396,48643.64366666666,112782,80
2020-08-18,173.62098151039677,41714729791.84046,9468156700.37733,48506.810333333335,112782,82
2020-08-17,182.5460324205928,43393438791.28684,10788754836.088104,9016.348666666669,112782,83
2020-08-16,179.18316002828254,42552233805.71102,8458929757.8677,48248.769230769234,112782,82
2020-08-15,179.2740025006818,42599567196.591576,14505203227.558794,9013546.0,136341,79
2020-08-14,176.83893849789027,42317691787.45011,18319877066.86148,47952.189666666665,136341,78
2020-08-13,174.88153922169403,41503297492.804825,14112512189.293749,47788.76533333334,136341,75
2020-08-12,144.2054596142781,34284437694.296032,9141398641.74003,8994022.0,136341,75
2020-08-11,158.98934190679932,37843743633.61747,13332605807.647465,47508045.0,136341,84
2020-08-10,154.81347879034274,36619810991.35828,13901753933.598751,47426.64466666667,136341,78
2020-08-09,129.9608273150982,30838460742.647587,7370250864.225052,47217.38461538462,136341,79
2020-08-08,118.04162151546878,28009120506.247368,6693983285.35589,46771.68523076923,136341,77
